Unnamed: 0,B2_3-2_Spleen_S12,B2_3-1_Spleen_S6,B2_3-5_Spleen_S24,B2_1-6_Spleen_S17,B2_1-3_Spleen_S42,B2_2-6_Spleen_S43,B2_2-4_Spleen_S34,B2_1-4_Spleen_S5,B2_2-2_Spleen_S23,B2_3-3_Spleen_S18,B2_1-5_Spleen_S11
ENSMUST00000182572.2,7.0,7.0,3.018,5.041,12.089,0.0,0.0,8.044,1.005,7.0,0.0
ENSMUST00000187612.2,9.896,0.0,15.17,23.173,19.566,0.0,7.27,10.509,8.027,0.0,14.068
ENSMUST00000228062.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000140940.8,16.696,13.861,81.169,45.521,23.468,0.0,37.409,33.827,42.284,0.0,1.123
ENSMUST00000147978.8,1.126,0.0,4.98,13.578,7.537,9.495,0.0,0.0,5.335,0.0,0.0
ENSMUST00000229158.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSMUST00000173633.3,93.995,54.821,88.197,62.056,35.579,16.379,75.855,102.439,25.939,30.141,28.829
ENSMUST00000064035.13,0.0,0.0,0.0,0.0,0.0,0.0,3.433,0.0,0.0,0.0,0.0
ENSMUST00000231648.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000128238.8,0.0,0.0,0.0,2.842,1.638,0.0,1.256,0.0,1.549,0.0,0.0
ENSMUST00000137228.2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000216017.2,0.0,0.0,9.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000201019.3,63.413,202.457,86.11,42.594,70.103,28.681,66.704,66.042,44.988,33.301,24.311
ENSMUST00000121677.8,4.77,0.0,0.0,1.863,6.592,0.0,9.475,2.808,18.799,0.0,0.0
ENSMUST00000133708.2,160.636,0.0,305.725,220.833,277.878,95.905,150.674,120.464,150.953,46.948,214.859
ENSMUST00000034029.8,246.888,54.0,304.25,483.813,257.577,26.0,252.741,130.677,112.652,99.897,133.0
ENSMUST00000231615.2,169.268,148.379,147.599,137.218,68.933,121.0,198.174,213.69,67.071,24.999,37.308
ENSMUST00000184392.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000107762.10,13.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000040500.9,87.0,47.0,115.0,105.93,82.909,15.0,83.0,75.0,32.0,96.0,76.0
ENSMUST00000191520.2,0.0,1.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00020181660.1,56.0,9.0,7.0,16.0,6.0,4.0,12.0,17.0,9.0,70.0,0.0
ENSMUST00000161770.2,8.498,0.0,1.341,14.402,10.817,0.0,0.0,0.0,3.296,0.0,0.0
ENSMUST00000200080.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000234007.2,12.0,0.0,7.0,7.0,1.0,13.0,4.0,9.0,0.0,0.0,8.0
ENSMUST00000133548.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000208121.2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000090487.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000207236.2,8.067,5.189,13.332,14.333,30.598,0.0,18.179,19.794,29.159,3.9,71.585
ENSMUST00000106213.9,0.0,0.0,200.164,554.565,1398.339,210.342,65.035,173.724,938.053,89.709,0.0
ENSMUST00000215795.2,0.0,0.0,0.0,12.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000101640.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000127501.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000139782.8,420.781,279.158,587.778,364.626,263.234,281.705,438.963,260.563,216.894,76.842,189.706
ENSMUST00000132499.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000112900.9,,,,,,,,,,,
ENSMUST00000106586.7,0.0,25.0,2.822,0.0,17.0,0.0,14.381,7.0,22.0,0.0,0.0
ENSMUST00000177472.2,7.195,14.0,4.245,1.027,7.067,0.0,0.0,1.016,1.129,0.0,0.0
ENSMUST00000220009.2,0.0,0.0,3.364,0.0,3.555,0.0,3.356,0.0,2.176,0.0,0.0
ENSMUST00000020962.12,822.099,257.027,1477.946,1446.173,973.258,411.097,981.228,473.807,1217.502,197.0,539.983
ENSMUST00000224395.2,0.0,0.0,5.947,12.765,16.829,0.0,0.0,0.0,3.13,0.0,0.0
ENSMUST00000236867.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000119467.2,624.0,147.0,1229.0,1094.0,704.0,237.0,1088.0,466.0,887.0,113.0,266.0
ENSMUST00000109342.2,6.0,11.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000201592.4,0.0,0.0,0.0,2.227,2.179,0.0,1.066,0.0,2.609,0.0,0.0
ENSMUST00000233726.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000071419.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000240856.1,15.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000242688.1,5.735,3.17,9.619,9.775,18.172,2.004,5.001,22.182,13.537,8.146,4.006
ENSMUST00000075118.10,341.882,141.088,288.021,371.514,238.205,66.979,150.438,159.421,49.713,0.0,146.008
ENSMUST00000164769.8,0.0,0.0,0.0,0.0,1.578,0.0,1.34,0.0,9.943,0.0,0.0
ENSMUST00000241890.1,0.0,0.0,0.0,0.0,1.299,0.0,1.276,0.0,0.0,0.0,0.0
ENSMUST00000068169.12,483.637,171.259,1230.256,982.16,876.195,277.778,1172.53,349.02,1323.967,65.995,563.321
ENSMUST00000117209.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000036999.10,1234.0,720.0,2189.625,1778.0,1463.0,480.0,1727.011,1152.0,1166.0,252.0,747.982
ENSMUST00000172332.4,4142.0,1664.0,5450.0,4722.0,3178.0,2628.0,4551.0,3305.0,2683.0,1338.0,1975.0
ENSMUST00000115224.8,6.091,0.0,11.787,5.43,5.653,0.0,3.461,2.291,2.493,11.0,5.001
ENSMUST00000204723.2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000064846.8,,,,,,,,,,,
ENSMUST00000123435.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000185274.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000142943.2,0.0,0.0,0.0,0.0,1.534,0.0,0.0,0.0,2.239,0.0,0.0
ENSMUST00000220182.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000093601.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000188846.2,0.0,0.0,0.0,2.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000130205.2,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000144562.2,15.94,0.0,17.879,19.925,17.787,0.0,0.0,0.0,2.395,0.0,0.0
ENSMUST00000162321.8,0.0,0.0,0.0,1.444,0.0,0.0,1.209,0.0,0.0,0.0,0.0
ENSMUST00000173435.8,0.0,0.0,0.0,0.0,0.0,0.0,6.001,0.0,0.0,0.0,0.0
ENSMUST00000230659.2,184.554,0.0,1055.061,1332.181,675.198,11.414,660.788,108.029,942.9,3.042,329.331
ENSMUST00000027288.10,60.435,4.0,75.0,47.829,32.0,20.0,65.0,42.0,12.0,0.0,9.472
ENSMUST00000137788.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000189373.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000229943.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000201958.4,0.0,68.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.611,229.797
ENSMUST00000100196.9,1853.884,841.622,3494.84,3063.109,2204.594,1490.854,2362.428,1681.977,1320.994,198.578,1706.422
ENSMUST00000166352.2,109.297,12.13,170.187,233.676,153.945,90.847,179.466,120.572,158.426,50.047,80.644
ENSMUST00000222234.2,0.0,0.0,2.988,0.0,0.0,0.0,6.659,0.0,41.96,0.0,0.0
ENSMUST00000190187.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000222495.2,0.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
ENSMUST00000108790.2,148.0,0.0,193.0,277.0,177.0,0.0,210.0,176.0,56.0,39.0,88.0
ENSMUST00000148725.2,42.487,0.0,10.331,37.622,47.199,38.7,37.856,29.278,32.178,9.983,7.618
ENSMUST00000201423.2,734.939,217.733,878.923,742.774,400.148,161.326,716.525,551.374,383.412,123.481,394.776
ENSMUST00000238316.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000243272.1,16927.607,13612.078,16180.75,15563.741,13645.224,17375.106,15309.144,31763.533,5943.277,11752.663,8151.044
ENSMUST00000030404.5,7114.769,5397.982,7341.455,5338.863,3331.56,3401.0,5930.19,5810.407,2769.684,1434.969,2911.334
ENSMUST00000034326.7,6000.246,2960.926,7201.196,5421.545,4585.234,3334.554,6179.599,5629.835,3238.414,1405.567,2214.135
ENSMUST00000212785.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00020182646.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000030577.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000041589.6,1634.0,607.0,2180.0,1945.0,1210.0,842.0,1773.0,1403.0,1283.0,726.0,867.0
ENSMUST00000226157.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000229781.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000155136.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000047373.6,0.0,0.0,7.0,6.0,3.0,10.0,5.0,9.0,0.0,0.0,0.0
ENSMUST00000032342.3,5031.236,1721.0,4049.055,5165.857,2470.992,699.0,2736.92,2935.001,810.953,1358.924,1980.362
ENSMUST00000165488.4,9.177,1.322,8.958,11.355,9.727,6.835,2.844,19.572,0.0,0.0,0.0
ENSMUST00000213344.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000138227.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000153932.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000020703.13,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
ENSMUST00000100314.4,83.139,19.728,62.067,89.517,131.131,11.755,101.21,28.105,46.383,0.0,16.043
ENSMUST00000227269.2,228.44,0.0,753.333,397.976,302.857,34.905,485.753,103.79,210.474,1.653,25.822
ENSMUST00000128917.2,0.0,13.0,3.008,0.0,16.205,0.0,17.065,7.0,6.092,0.0,0.0
ENSMUST00000220113.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000091851.10,62.0,20.0,36.0,51.0,45.238,3.0,18.0,17.0,9.0,15.0,20.0
ENSMUST00000137161.2,12.01,0.0,18.657,18.917,25.84,1.0,22.129,3.005,12.055,0.0,0.0
ENSMUST00000183624.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000244138.1,72.714,52.335,115.006,64.822,32.372,63.339,27.252,118.605,34.534,9.005,93.259
ENSMUST00000243839.1,0.0,0.0,0.0,9.959,4.359,0.0,0.0,0.0,6.368,0.0,0.0
ENSMUST00000142177.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000118420.8,121.645,10.782,177.654,176.635,68.815,40.052,90.281,146.928,95.236,0.0,78.221
ENSMUST00000120681.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000206996.2,4.019,0.0,0.0,2.046,0.0,0.0,0.0,0.0,1.318,0.0,0.0
ENSMUST00000040776.6,740.799,189.811,1189.121,1017.737,521.383,564.195,745.292,654.72,408.985,175.227,410.75
ENSMUST00000206045.2,2.095,0.0,7.356,4.262,11.069,0.0,14.837,0.0,12.531,0.0,3.715
ENSMUST00000117379.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000225867.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000151109.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000226353.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000170201.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000217018.2,2.573,0.0,1.006,2.911,1.201,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000222591.2,26.084,18.622,0.0,6.918,8.669,17.362,4.063,0.0,0.0,0.0,0.0
ENSMUST00000123749.2,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSMUST00000015791.6,914.574,112.164,1130.67,853.067,1354.974,108.853,814.507,371.666,513.872,190.397,271.589
ENSMUST00000210139.2,4735.028,2720.812,5293.904,2902.543,1705.334,1839.396,3778.339,3851.187,947.171,660.698,1576.785
ENSMUST00000227761.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000168884.8,83.234,0.0,138.96,0.0,75.946,0.0,0.0,0.0,0.0,0.0,493.045
ENSMUST00000228729.2,2.063,0.0,0.0,2.307,0.0,0.0,0.0,0.0,10.131,0.0,0.0
ENSMUST00000120043.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000235433.2,0.0,0.0,0.0,2.313,9.151,0.0,0.0,0.0,2.246,0.0,0.0
ENSMUST00000105143.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000025224.9,35.0,2.0,8.0,89.0,18.0,0.0,12.0,13.0,12.0,11.0,12.0
ENSMUST00000004140.11,4127.686,432.182,3159.195,4220.259,3577.999,745.194,2595.706,1519.393,1298.504,673.363,3975.438
ENSMUST00000113428.9,9.528,0.0,63.569,0.0,9.946,0.0,0.0,0.0,0.0,0.0,52.0
ENSMUST00000143850.8,2416.018,1261.619,3322.557,2620.009,2027.02,1256.062,2709.501,2137.791,1825.762,1100.227,1409.296
ENSMUST00000244646.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000057557.14,5584.162,1884.324,9342.381,7531.906,4428.606,2084.538,6763.1,4033.411,4681.083,1410.262,3350.428
ENSMUST00000107654.8,2359.484,804.063,3603.757,2757.721,1881.427,1122.478,2970.987,2531.215,1550.382,1182.973,1876.719
ENSMUST00000071641.6,207923.928,71425.942,247737.603,176899.697,93949.09,78355.796,155349.785,147730.248,99494.247,52893.2,107828.552
ENSMUST00000207211.2,7701.174,5858.798,5542.459,4125.58,1482.894,5085.035,3820.788,8917.72,1519.051,3914.713,3565.513
ENSMUST00000061278.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000127164.2,3.228,0.0,5.9,17.095,19.113,0.0,1.178,0.0,10.303,0.0,0.0
ENSMUST00000244273.1,0.0,0.0,0.0,111.564,0.0,12.566,131.538,37.161,0.0,0.0,0.0
ENSMUST00000119320.2,0.0,1.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000094544.3,10.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000043150.6,9610.157,4240.954,15433.836,12027.324,8735.045,3825.188,10981.112,7416.196,7420.078,1879.425,6096.42
ENSMUST00000210627.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000216261.2,24.858,15.375,51.314,39.897,73.571,16.398,41.403,28.555,47.647,0.0,9.384
ENSMUST00000120349.8,0.0,180.429,0.0,0.0,0.0,0.0,0.0,10.651,0.0,12.851,0.0
ENSMUST00000132659.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000195698.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000221630.2,29.225,1.0,65.854,61.48,54.33,24.001,67.157,48.278,28.563,33.0,16.383
ENSMUST00000118986.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000187917.2,0.0,0.0,0.0,0.0,11.98,0.0,1.135,0.0,0.0,0.0,0.0
ENSMUST00000214997.2,8.356,27.426,34.279,0.0,0.0,0.0,83.6,0.0,0.0,0.0,58.529
ENSMUST00000227681.2,0.0,0.0,0.0,0.0,2.476,0.0,0.0,0.0,0.0,0.0,1.087
ENSMUST00000111597.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000245627.1,0.0,3.339,42.098,39.674,52.833,7.85,32.651,25.052,10.851,1.55,26.129
ENSMUST00000187673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000209147.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000032416.11,1761.036,0.0,88.449,3237.5,1565.033,0.0,373.227,41.957,158.575,0.0,719.41
ENSMUST00000239095.2,0.0,0.0,0.0,0.0,49.939,0.0,0.0,0.0,37.426,0.0,0.0
ENSMUST00000154920.2,4.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000214605.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000139649.8,23.461,96.721,44.157,45.324,48.819,15.34,43.654,31.501,28.006,27.445,25.959
ENSMUST00000154786.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000235786.2,431.602,76.576,804.397,475.972,444.919,230.331,711.75,342.734,362.478,207.551,342.242
ENSMUST00000220574.2,7.43,0.0,22.444,0.0,40.998,1.45,2.35,0.0,32.649,0.0,0.0
ENSMUST00000151709.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000115052.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.848,0.0,0.0
ENSMUST00000220468.2,16.0,0.0,24.0,23.0,44.0,2.0,6.0,1.0,34.0,11.0,8.0
ENSMUST00000225341.2,0.0,6.0,0.0,0.0,6.05,4.0,0.0,1.016,0.0,0.0,0.0
ENSMUST00000099870.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000234351.2,4.014,0.0,9.566,23.227,14.676,0.0,13.199,1.199,24.288,0.0,19.648
ENSMUST00000127087.2,23.909,1.444,33.271,16.418,29.615,15.844,26.513,49.427,0.0,18.513,0.0
ENSMUST00000141731.3,0.0,0.0,0.0,0.0,7.308,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000168833.9,507.526,397.0,502.231,848.812,785.863,0.0,1267.99,0.0,469.624,0.0,567.996
ENSMUST00000193852.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000240672.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000176956.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
ENSMUST00000206788.2,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000246796.1,0.0,0.0,1.412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000202229.2,1.162,0.0,0.0,0.0,2.978,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000228098.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000130164.8,52.791,0.0,118.948,42.864,24.628,55.529,0.0,0.0,95.808,77.348,0.0
ENSMUST00000214442.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSMUST00000198390.2,68.842,121.595,52.231,54.365,29.38,92.348,54.26,102.245,28.722,66.916,49.122
ENSMUST00000174852.2,8.012,55.609,52.286,36.952,32.953,26.671,22.425,10.562,34.352,0.0,0.0
ENSMUST00000141831.8,0.0,0.0,10.457,8.105,2.053,0.0,2.057,3.0,3.06,0.0,4.414
ENSMUST00000127035.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000156801.8,7.798,0.0,0.0,0.0,3.782,0.0,5.096,0.0,21.852,0.0,0.0
ENSMUST00000216502.3,0.0,43.875,0.0,1.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000149832.2,0.0,1.642,0.0,2.923,3.999,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000006745.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000173707.2,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
ENSMUST00000109159.3,36.287,2.612,56.489,92.016,104.493,15.232,43.442,33.042,17.277,24.76,11.298
ENSMUST00000125830.2,3.247,0.0,2.378,6.048,12.713,0.0,3.885,1.044,13.047,10.914,2.227
ENSMUST00020182749.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000204011.2,0.0,3.001,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
ENSMUST00000234365.2,0.0,0.0,0.0,3.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000025696.5,4710.674,1923.0,7452.706,6702.81,4474.645,1621.808,5277.07,3173.901,3126.594,1024.0,2910.802
ENSMUST00000221364.2,210.658,99.596,215.011,170.625,142.765,27.171,241.842,149.104,73.657,69.098,49.116
ENSMUST00000051996.13,0.0,0.0,0.0,15.829,71.401,1.206,29.619,3.748,76.926,6.241,12.75
ENSMUST00000211045.2,11.743,20.072,3.948,4.149,12.571,16.604,3.714,1.953,12.176,1.007,0.0
ENSMUST00000143983.2,7.403,13.0,29.968,11.438,24.54,0.0,14.707,8.535,52.517,8.16,0.0
ENSMUST00000210427.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00020182907.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000067664.10,23496.747,11787.666,38455.963,28326.887,16799.87,8781.041,28886.939,17871.422,16653.672,4626.399,13100.939
ENSMUST00000137929.2,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,2.0,0.0,0.0
ENSMUST00000130626.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000187822.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000115365.3,5579.748,2836.835,10536.614,7713.845,4122.369,2795.289,6242.481,5862.531,4681.168,1872.739,4778.253
ENSMUST00000074671.9,8.0,4.0,20.0,0.0,7.0,69.0,27.0,62.0,32.485,70.0,120.077
ENSMUST00020183375.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000188116.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000191535.2,0.0,0.0,1.005,6.067,4.087,13.265,0.0,0.0,6.04,0.0,0.0
ENSMUST00000200438.2,9.242,0.0,0.0,19.261,13.004,0.0,0.0,3.018,30.694,14.0,11.879
ENSMUST00000162437.2,218.417,50.783,357.314,370.063,316.871,53.522,436.44,275.074,256.739,66.437,138.309
ENSMUST00000206943.2,0.0,13.799,11.999,3.102,4.144,0.0,0.0,2.0,5.0,0.0,3.034
ENSMUST00000086338.2,108.489,70.758,77.565,87.933,86.317,61.196,66.424,81.408,27.641,59.599,32.724
ENSMUST00000176003.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000070000.6,10.645,0.0,2.621,0.0,9.978,10.168,0.0,0.0,13.305,0.0,0.0
ENSMUST00000168505.8,0.0,0.0,0.0,0.0,3.733,0.0,5.678,0.0,6.07,0.0,0.0
ENSMUST00000162060.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000158659.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000200951.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000145349.5,40.216,0.0,72.524,63.189,61.941,42.434,0.0,25.809,62.389,27.51,9.147
ENSMUST00000215304.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000218989.2,63.876,56.0,46.501,63.749,15.661,42.991,45.627,53.253,19.507,102.06,30.389
ENSMUST00000172680.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000000724.15,2822.624,1242.952,4056.625,4196.8,2897.571,1229.517,3358.809,2556.597,2924.613,1257.411,1684.0
ENSMUST00000156202.8,2.182,0.0,0.0,0.0,5.039,0.0,18.365,0.0,1.44,0.0,0.0
ENSMUST00000216408.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000027054.10,2.367,0.0,3.968,7.437,5.124,0.0,8.114,0.0,2.032,2.021,1.026
ENSMUST00000228683.2,8.333,0.0,10.505,14.881,10.71,2.472,11.477,4.54,14.66,0.0,0.0
ENSMUST00000142183.2,91.06,50.0,97.797,49.369,52.611,45.0,75.547,58.15,17.377,0.0,41.0
ENSMUST00000110532.9,0.0,0.0,89.307,0.0,0.0,0.0,0.0,143.829,0.0,45.631,0.0
ENSMUST00000243746.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
